bid px,bid size,bid size cumulative,bid sum,bid sum cumulative,exchange,time
8,17568.5,85.5507,174.7531,1502997.47295,3070389.33055,FTXUS,2020-11-17 22:40:36
9,17568.0,0.0072,12.966,126.4896,227856.85055,FTX,2020-11-17 22:40:36
10,17567.5,0.6753,175.4284,11863.33275,3082252.6633,FTXUS,2020-11-17 22:40:36
11,17567.5,0.0297,12.9957,521.75475,228378.6053,FTX,2020-11-17 22:40:36
12,17564.5,0.8622,13.8579,15144.1119,243522.7172,FTX,2020-11-17 22:40:36
13,17564.0,0.4549,14.3128,7989.8636,251512.5808,FTX,2020-11-17 22:40:36
14,17563.5,1.0085,15.3213,17712.78975,269225.37055,FTX,2020-11-17 22:40:36
15,17561.5,111.5978,287.0262,1959824.7647,5042077.428,FTXUS,2020-11-17 22:40:36
16,17560.0,0.0097,15.331,170.332,269395.70255,FTX,2020-11-17 22:40:36
17,17559.5,0.3264,15.6574,5731.4208,275127.12335,FTX,2020-11-17 22:40:36
18,17557.0,0.785,16.4424,13782.245,288909.36835,FTX,2020-11-17 22:40:36
19,17555.5,119.2575,406.2837,2093625.04125,7135702.46925,FTXUS,2020-11-17 22:40:36
0,17575.0,0.1421,0.1421,2497.4075,2497.4075,FTX,2020-11-17 22:40:41
1,17574.0,16.7321,16.7321,294049.9254,294049.9254,FTXUS,2020-11-17 22:40:41
2,17573.0,0.125,0.2671,2196.625,4694.0325,FTX,2020-11-17 22:40:41
3,17572.5,0.4263,0.6934,7491.15675,12185.18925,FTX,2020-11-17 22:40:41
4,17571.0,0.0812,0.7746,1426.7652,13611.95445,FTX,2020-11-17 22:40:41
5,17570.5,0.0297,0.8043,521.84385,14133.7983,FTX,2020-11-17 22:40:41
6,17570.5,73.9303,90.6624,1298992.33615,1593042.26155,FTXUS,2020-11-17 22:40:41
7,17569.5,10.0622,10.8665,176787.8229,190921.6212,FTX,2020-11-17 22:40:41
8,17569.0,0.1696,11.0361,2979.7024,193901.3236,FTX,2020-11-17 22:40:41
9,17568.5,85.5507,176.2131,1502997.47295,3096039.7345,FTXUS,2020-11-17 22:40:41
10,17567.5,0.6753,176.8884,11863.33275,3107903.06725,FTXUS,2020-11-17 22:40:41
11,17567.0,0.178,11.2141,3126.926,197028.2496,FTX,2020-11-17 22:40:41
12,17566.5,1.1878,12.4019,20865.4887,217893.7383,FTX,2020-11-17 22:40:41
13,17564.5,1.3347,13.7366,23443.33815,241337.07645,FTX,2020-11-17 22:40:41
14,17563.5,0.0072,13.7438,126.4572,241463.53365,FTX,2020-11-17 22:40:41
15,17563.0,0.8526,14.5964,14974.2138,256437.74745,FTX,2020-11-17 22:40:41
16,17561.5,111.5978,288.4862,1959824.7647,5067727.83195,FTXUS,2020-11-17 22:40:41
17,17560.5,0.3264,14.9228,5731.7472,262169.49465,FTX,2020-11-17 22:40:41
18,17557.0,0.785,15.7078,13782.245,275951.73965,FTX,2020-11-17 22:40:41
19,17555.5,119.2575,407.7437,2093625.04125,7161352.8732,FTXUS,2020-11-17 22:40:41
0,17577.0,0.01,0.01,175.77,175.77,FTX,2020-11-17 22:40:45
1,17574.5,0.1422,0.1522,2499.0939,2674.8639,FTX,2020-11-17 22:40:45
2,17574.0,16.7321,16.7321,294049.9254,294049.9254,FTXUS,2020-11-17 22:40:45
3,17574.0,0.4263,0.5785,7491.7962,10166.6601,FTX,2020-11-17 22:40:45
4,17573.5,0.0593,0.6378,1042.10855,11208.76865,FTX,2020-11-17 22:40:45
5,17573.0,0.125,0.7628,2196.625,13405.39365,FTX,2020-11-17 22:40:45
6,17570.5,73.9303,90.6624,1298992.33615,1593042.26155,FTXUS,2020-11-17 22:40:45
7,17570.0,0.0219,0.7847,384.783,13790.17665,FTX,2020-11-17 22:40:45
8,17569.5,9.9732,10.7579,175224.1374,189014.31405,FTX,2020-11-17 22:40:45
9,17569.0,0.1696,10.9275,2979.7024,191994.01645,FTX,2020-11-17 22:40:45
10,17568.5,85.5507,176.2131,1502997.47295,3096039.7345,FTXUS,2020-11-17 22:40:45
11,17567.5,0.6753,176.8884,11863.33275,3107903.06725,FTXUS,2020-11-17 22:40:45
12,17567.0,0.1187,11.0462,2085.2029,194079.21935,FTX,2020-11-17 22:40:45
13,17566.5,0.802,11.8482,14088.333,208167.55235,FTX,2020-11-17 22:40:45
14,17566.0,0.089,11.9372,1563.374,209730.92635,FTX,2020-11-17 22:40:45
15,17564.5,1.3347,13.2719,23443.33815,233174.2645,FTX,2020-11-17 22:40:45
16,17563.5,0.0072,13.2791,126.4572,233300.7217,FTX,2020-11-17 22:40:45
17,17563.0,1.0603,14.3394,18622.0489,251922.7706,FTX,2020-11-17 22:40:45
18,17561.5,111.5978,288.4862,1959824.7647,5067727.83195,FTXUS,2020-11-17 22:40:45
19,17561.5,0.2671,14.6065,4690.67665,256613.44725,FTX,2020-11-17 22:40:45
0,17577.0,0.01,0.01,175.77,175.77,FTX,2020-11-17 22:40:46
1,17574.5,0.1422,0.1522,2499.0939,2674.8639,FTX,2020-11-17 22:40:46
2,17574.5,16.059,16.059,282228.8955,282228.8955,FTXUS,2020-11-17 22:40:46
3,17574.0,0.4263,0.5785,7491.7962,10166.6601,FTX,2020-11-17 22:40:46
4,17573.5,0.0593,0.6378,1042.10855,11208.76865,FTX,2020-11-17 22:40:46
5,17573.0,0.125,0.7628,2196.625,13405.39365,FTX,2020-11-17 22:40:46
6,17572.0,0.8816,16.9406,15491.4752,297720.3707,FTXUS,2020-11-17 22:40:46
7,17570.5,73.9303,90.8709,1298992.33615,1596712.70685,FTXUS,2020-11-17 22:40:46
8,17570.0,0.0219,0.7847,384.783,13790.17665,FTX,2020-11-17 22:40:46
9,17569.5,9.9732,10.7579,175224.1374,189014.31405,FTX,2020-11-17 22:40:46
10,17569.0,0.1696,10.9275,2979.7024,191994.01645,FTX,2020-11-17 22:40:46
11,17568.5,85.5507,176.4216,1502997.47295,3099710.1798,FTXUS,2020-11-17 22:40:46
12,17567.0,0.1187,11.0462,2085.2029,194079.21935,FTX,2020-11-17 22:40:46
13,17566.5,0.802,11.8482,14088.333,208167.55235,FTX,2020-11-17 22:40:46
14,17566.0,0.089,11.9372,1563.374,209730.92635,FTX,2020-11-17 22:40:46
15,17564.5,1.3347,13.2719,23443.33815,233174.2645,FTX,2020-11-17 22:40:46
16,17563.5,0.0072,13.2791,126.4572,233300.7217,FTX,2020-11-17 22:40:46
17,17563.0,1.0603,14.3394,18622.0489,251922.7706,FTX,2020-11-17 22:40:46
18,17561.5,0.2671,14.6065,4690.67665,256613.44725,FTX,2020-11-17 22:40:46
19,17561.5,111.5978,288.0194,1959824.7647,5059534.9445,FTXUS,2020-11-17 22:40:46
0,17577.0,17.9655,17.9655,315779.5935,315779.5935,FTXUS,2020-11-17 22:40:51
1,17576.0,0.1421,0.1421,2497.5496,2497.5496,FTX,2020-11-17 22:40:51
2,17574.0,0.5553,0.6974,9758.8422,12256.3918,FTX,2020-11-17 22:40:51
3,17573.0,0.125,0.8224,2196.625,14453.0168,FTX,2020-11-17 22:40:51
4,17573.0,0.8437,18.8092,14826.3401,330605.9336,FTXUS,2020-11-17 22:40:51
5,17572.5,0.0219,0.8443,384.83775,14837.85455,FTX,2020-11-17 22:40:51
6,17572.0,13.5366,14.3809,237865.1352,252702.98975,FTX,2020-11-17 22:40:51
7,17570.5,73.9303,92.7395,1298992.33615,1629598.26975,FTXUS,2020-11-17 22:40:51
8,17569.5,0.0593,14.4402,1041.87135,253744.8611,FTX,2020-11-17 22:40:51
9,17568.5,85.5507,178.2902,1502997.47295,3132595.7427,FTXUS,2020-11-17 22:40:51
10,17568.0,0.1187,14.5589,2085.3216,255830.1827,FTX,2020-11-17 22:40:51
11,17567.0,0.0889,14.6478,1561.7063,257391.889,FTX,2020-11-17 22:40:51
12,17566.5,0.812,15.4598,14263.998,271655.887,FTX,2020-11-17 22:40:51
13,17566.0,0.0072,15.467,126.4752,271782.3622,FTX,2020-11-17 22:40:51
14,17565.5,0.4449,15.9119,7814.89095,279597.25315,FTX,2020-11-17 22:40:51
15,17564.5,1.0082,16.9201,17708.5289,297305.78205,FTX,2020-11-17 22:40:51
16,17563.0,0.9416,17.8617,16537.3208,313843.10285,FTX,2020-11-17 22:40:51
17,17562.5,0.2665,18.1282,4680.40625,318523.5091,FTX,2020-11-17 22:40:51
18,17561.5,0.3264,18.4546,5732.0736,324255.5827,FTX,2020-11-17 22:40:51
19,17561.5,111.5978,289.888,1959824.7647,5092420.5074,FTXUS,2020-11-17 22:40:51
0,17577.0,17.9655,17.9655,315779.5935,315779.5935,FTXUS,2020-11-17 22:40:51
1,17576.0,0.1421,0.1421,2497.5496,2497.5496,FTX,2020-11-17 22:40:51
2,17574.0,0.5553,0.6974,9758.8422,12256.3918,FTX,2020-11-17 22:40:51
3,17573.0,0.8437,18.8092,14826.3401,330605.9336,FTXUS,2020-11-17 22:40:51
4,17573.0,0.125,0.8224,2196.625,14453.0168,FTX,2020-11-17 22:40:51
5,17572.0,13.5366,14.359,237865.1352,252318.152,FTX,2020-11-17 22:40:51
6,17571.5,0.0593,14.4183,1041.98995,253360.14195,FTX,2020-11-17 22:40:51
7,17570.5,73.9303,92.7395,1298992.33615,1629598.26975,FTXUS,2020-11-17 22:40:51
8,17568.5,85.5507,178.2902,1502997.47295,3132595.7427,FTXUS,2020-11-17 22:40:51
9,17568.0,0.1187,14.537,2085.3216,255445.46355,FTX,2020-11-17 22:40:51
10,17567.0,0.0889,14.6259,1561.7063,257007.16985,FTX,2020-11-17 22:40:51
11,17566.5,0.802,15.4279,14088.333,271095.50285,FTX,2020-11-17 22:40:51
12,17566.0,0.4449,15.8728,7815.1134,278910.61625,FTX,2020-11-17 22:40:51
13,17565.5,0.01,15.8828,175.655,279086.27125,FTX,2020-11-17 22:40:51
14,17565.0,0.0072,15.89,126.468,279212.73925,FTX,2020-11-17 22:40:51
15,17564.5,1.0082,16.8982,17708.5289,296921.26815,FTX,2020-11-17 22:40:51
16,17563.5,0.089,16.9872,1563.1515,298484.41965,FTX,2020-11-17 22:40:51
17,17563.0,0.8526,17.8398,14974.2138,313458.63345,FTX,2020-11-17 22:40:51
18,17562.5,0.2665,18.1063,4680.40625,318139.0397,FTX,2020-11-17 22:40:51
19,17561.5,111.5978,289.888,1959824.7647,5092420.5074,FTXUS,2020-11-17 22:40:51
0,17577.0,17.9655,17.9655,315779.5935,315779.5935,FTXUS,2020-11-17 22:40:55
1,17576.5,0.01,0.01,175.765,175.765,FTX,2020-11-17 22:40:55
2,17576.0,0.1421,0.1521,2497.5496,2673.3146,FTX,2020-11-17 22:40:55
3,17574.0,0.5553,0.7074,9758.8422,12432.1568,FTX,2020-11-17 22:40:55
4,17573.0,0.8437,18.8092,14826.3401,330605.9336,FTXUS,2020-11-17 22:40:55
5,17573.0,0.1843,0.8917,3238.7039,15670.8607,FTX,2020-11-17 22:40:55
6,17572.5,0.0219,0.9136,384.83775,16055.69845,FTX,2020-11-17 22:40:55
7,17572.0,13.5366,14.4502,237865.1352,253920.83365,FTX,2020-11-17 22:40:55
8,17570.5,73.9303,92.7395,1298992.33615,1629598.26975,FTXUS,2020-11-17 22:40:55
9,17570.5,0.1187,14.5689,2085.61835,256006.452,FTX,2020-11-17 22:40:55
10,17568.5,85.5507,178.2902,1502997.47295,3132595.7427,FTXUS,2020-11-17 22:40:55
11,17567.5,0.0593,14.6282,1041.75275,257048.20475,FTX,2020-11-17 22:40:55
12,17567.0,0.0297,14.6579,521.7399,257569.94465,FTX,2020-11-17 22:40:55
13,17566.5,0.802,15.4599,14088.333,271658.27765,FTX,2020-11-17 22:40:55
14,17566.0,0.1187,15.5786,2085.0842,273743.36185,FTX,2020-11-17 22:40:55
15,17565.5,0.01,15.5886,175.655,273919.01685,FTX,2020-11-17 22:40:55
16,17565.0,0.0072,15.5958,126.468,274045.48485,FTX,2020-11-17 22:40:55
17,17564.5,1.1568,16.7526,20318.6136,294364.09845,FTX,2020-11-17 22:40:55
18,17563.5,0.089,16.8416,1563.1515,295927.24995,FTX,2020-11-17 22:40:55
19,17563.0,1.2975,18.1391,22787.9925,318715.24245,FTX,2020-11-17 22:40:55
0,17579.5,15.3894,15.3894,270537.9573,270537.9573,FTX,2020-11-17 22:41:00
1,17579.0,0.1421,15.5315,2497.9759,273035.9332,FTX,2020-11-17 22:41:00
2,17578.0,0.0899,15.6214,1580.2622,274616.1954,FTX,2020-11-17 22:41:00
3,17577.5,0.7842,0.7842,13784.2755,13784.2755,FTXUS,2020-11-17 22:41:00
4,17577.5,0.0219,15.6433,384.94725,275001.14265,FTX,2020-11-17 22:41:00
5,17577.0,17.9655,18.7497,315779.5935,329563.869,FTXUS,2020-11-17 22:41:00
6,17577.0,0.4263,16.0696,7493.0751,282494.21775,FTX,2020-11-17 22:41:00
7,17575.0,9.4552,25.5248,166175.14,448669.35775,FTX,2020-11-17 22:41:00
8,17573.5,0.0593,25.5841,1042.10855,449711.4663,FTX,2020-11-17 22:41:00
9,17573.0,0.8437,19.5934,14826.3401,344390.2091,FTXUS,2020-11-17 22:41:00
10,17573.0,0.125,25.7091,2196.625,451908.0913,FTX,2020-11-17 22:41:00
11,17571.5,0.01,25.7191,175.715,452083.8063,FTX,2020-11-17 22:41:00
12,17570.5,73.9303,93.5237,1298992.33615,1643382.54525,FTXUS,2020-11-17 22:41:00
13,17570.5,0.1187,25.8378,2085.61835,454169.42465,FTX,2020-11-17 22:41:00
14,17570.0,0.1959,26.0337,3441.963,457611.38765,FTX,2020-11-17 22:41:00
15,17569.0,0.0593,26.093,1041.8417,458653.22935,FTX,2020-11-17 22:41:00
16,17568.5,85.5507,179.0744,1502997.47295,3146380.0182,FTXUS,2020-11-17 22:41:00
17,17568.0,0.0072,26.1002,126.4896,458779.71895,FTX,2020-11-17 22:41:00
18,17567.5,0.8822,26.9824,15498.0485,474277.76745,FTX,2020-11-17 22:41:00
19,17566.5,1.6918,28.6742,29719.0047,503996.77215,FTX,2020-11-17 22:41:00
0,17579.5,15.3894,15.3894,270537.9573,270537.9573,FTX,2020-11-17 22:41:00
1,17579.0,0.1421,15.5315,2497.9759,273035.9332,FTX,2020-11-17 22:41:00
2,17578.0,0.0899,15.6214,1580.2622,274616.1954,FTX,2020-11-17 22:41:00
3,17577.5,0.0219,15.6433,384.94725,275001.14265,FTX,2020-11-17 22:41:00
4,17577.5,0.7842,0.7842,13784.2755,13784.2755,FTXUS,2020-11-17 22:41:00
5,17577.0,0.4263,16.0696,7493.0751,282494.21775,FTX,2020-11-17 22:41:00
6,17577.0,17.9655,18.7497,315779.5935,329563.869,FTXUS,2020-11-17 22:41:00
7,17575.0,9.4552,25.5248,166175.14,448669.35775,FTX,2020-11-17 22:41:00
8,17573.5,0.0593,25.5841,1042.10855,449711.4663,FTX,2020-11-17 22:41:00
9,17573.0,0.125,25.7091,2196.625,451908.0913,FTX,2020-11-17 22:41:00
10,17571.5,0.01,25.7191,175.715,452083.8063,FTX,2020-11-17 22:41:00
11,17570.5,0.1187,25.8378,2085.61835,454169.42465,FTX,2020-11-17 22:41:00
12,17570.5,73.9303,92.68,1298992.33615,1628556.20515,FTXUS,2020-11-17 22:41:00
13,17570.0,0.1959,26.0337,3441.963,457611.38765,FTX,2020-11-17 22:41:00
14,17569.0,0.0593,26.093,1041.8417,458653.22935,FTX,2020-11-17 22:41:00
15,17568.5,85.5507,178.2307,1502997.47295,3131553.6781,FTXUS,2020-11-17 22:41:00
16,17568.0,0.0072,26.1002,126.4896,458779.71895,FTX,2020-11-17 22:41:00
17,17567.5,0.8822,26.9824,15498.0485,474277.76745,FTX,2020-11-17 22:41:00
18,17566.5,1.6918,28.6742,29719.0047,503996.77215,FTX,2020-11-17 22:41:00
19,17566.0,0.1187,28.7929,2085.0842,506081.85635,FTX,2020-11-17 22:41:00
0,17582.5,0.01,0.01,175.825,175.825,FTX,2020-11-17 22:41:01
1,17582.0,0.1689,0.1789,2969.5998,3145.4248,FTX,2020-11-17 22:41:01
2,17581.0,12.9764,13.1553,228138.0884,231283.5132,FTX,2020-11-17 22:41:01
3,17580.5,0.1421,13.2974,2498.18905,233781.70225,FTX,2020-11-17 22:41:01
4,17577.5,0.7842,0.7842,13784.2755,13784.2755,FTXUS,2020-11-17 22:41:01
5,17577.5,0.0219,13.3193,384.94725,234166.6495,FTX,2020-11-17 22:41:01
6,17577.0,17.9655,18.7497,315779.5935,329563.869,FTXUS,2020-11-17 22:41:01
7,17577.0,0.4263,13.7456,7493.0751,241659.7246,FTX,2020-11-17 22:41:01
8,17575.0,9.4552,23.2008,166175.14,407834.8646,FTX,2020-11-17 22:41:01
9,17573.5,0.0593,23.2601,1042.10855,408876.97315,FTX,2020-11-17 22:41:01
10,17573.0,0.125,23.3851,2196.625,411073.59815,FTX,2020-11-17 22:41:01
11,17572.0,0.1286,23.5137,2259.7592,413333.35735,FTX,2020-11-17 22:41:01
12,17571.0,0.0592,23.5729,1040.2032,414373.56055,FTX,2020-11-17 22:41:01
13,17570.5,73.9303,92.68,1298992.33615,1628556.20515,FTXUS,2020-11-17 22:41:01
14,17570.0,0.1959,23.7688,3441.963,417815.52355,FTX,2020-11-17 22:41:01
15,17569.5,0.0072,23.776,126.5004,417942.02395,FTX,2020-11-17 22:41:01
16,17569.0,0.4448,24.2208,7814.6912,425756.71515,FTX,2020-11-17 22:41:01
17,17568.5,85.5507,178.2307,1502997.47295,3131553.6781,FTXUS,2020-11-17 22:41:01
18,17567.5,1.7421,25.9629,30604.34175,456361.0569,FTX,2020-11-17 22:41:01
19,17567.0,0.089,26.0519,1563.463,457924.5199,FTX,2020-11-17 22:41:01
0,17582.0,20.1942,20.1942,355054.4244,355054.4244,FTX,2020-11-17 22:41:05
1,17581.5,0.6213,0.6213,10923.38595,10923.38595,FTXUS,2020-11-17 22:41:05
2,17581.0,12.9764,33.1706,228138.0884,583192.5128,FTX,2020-11-17 22:41:05
3,17580.5,0.1421,33.3127,2498.18905,585690.70185,FTX,2020-11-17 22:41:05
4,17580.0,0.01,33.3227,175.8,585866.50185,FTX,2020-11-17 22:41:05
5,17579.0,16.2252,16.8465,285222.7908,296146.17675,FTXUS,2020-11-17 22:41:05
6,17578.5,0.0219,33.3446,384.96915,586251.471,FTX,2020-11-17 22:41:05
7,17578.0,11.9765,45.3211,210522.917,796774.388,FTX,2020-11-17 22:41:05
8,17577.0,0.4263,45.7474,7493.0751,804267.4631,FTX,2020-11-17 22:41:05
9,17574.5,0.0593,45.8067,1042.16785,805309.63095,FTX,2020-11-17 22:41:05
10,17573.0,0.125,45.9317,2196.625,807506.25595,FTX,2020-11-17 22:41:05
11,17572.5,0.0593,45.991,1042.04925,808548.3052,FTX,2020-11-17 22:41:05
12,17572.0,0.5734,46.5644,10075.7848,818624.09,FTX,2020-11-17 22:41:05
13,17570.5,73.9303,90.7768,1298992.33615,1595138.5129,FTXUS,2020-11-17 22:41:05
14,17570.5,0.0297,46.5941,521.84385,819145.93385,FTX,2020-11-17 22:41:05
15,17570.0,0.1959,46.79,3441.963,822587.89685,FTX,2020-11-17 22:41:05
16,17569.5,0.1186,46.9086,2083.7427,824671.63955,FTX,2020-11-17 22:41:05
17,17569.0,0.0072,46.9158,126.4968,824798.13635,FTX,2020-11-17 22:41:05
18,17568.5,85.5507,176.3275,1502997.47295,3098135.98585,FTXUS,2020-11-17 22:41:05
19,17568.5,1.2455,48.1613,21881.56675,846679.7031,FTX,2020-11-17 22:41:05
0,17584.5,14.6072,14.6072,256860.3084,256860.3084,FTXUS,2020-11-17 22:41:10
1,17582.0,0.1789,0.1789,3145.4198,3145.4198,FTX,2020-11-17 22:41:10
2,17581.5,0.6213,15.2285,10923.38595,267783.69435,FTXUS,2020-11-17 22:41:10
3,17580.5,0.1421,0.321,2498.18905,5643.60885,FTX,2020-11-17 22:41:10
4,17578.0,11.9765,12.2975,210522.917,216166.52585,FTX,2020-11-17 22:41:10
5,17577.0,0.4263,12.7238,7493.0751,223659.60095,FTX,2020-11-17 22:41:10
6,17575.0,0.0219,12.7457,384.8925,224044.49345,FTX,2020-11-17 22:41:10
7,17574.5,0.0593,12.805,1042.16785,225086.6613,FTX,2020-11-17 22:41:10
8,17573.5,0.0593,12.8643,1042.10855,226128.76985,FTX,2020-11-17 22:41:10
9,17573.0,0.2436,13.1079,4280.7828,230409.55265,FTX,2020-11-17 22:41:10
10,17572.0,0.0297,13.1376,521.8884,230931.44105,FTX,2020-11-17 22:41:10
11,17571.5,0.01,13.1476,175.715,231107.15605,FTX,2020-11-17 22:41:10
12,17571.0,0.1184,13.266,2080.4064,233187.56245,FTX,2020-11-17 22:41:10
13,17570.5,73.9303,89.1588,1298992.33615,1566776.0305,FTXUS,2020-11-17 22:41:10
14,17570.5,0.2665,13.5325,4682.53825,237870.1007,FTX,2020-11-17 22:41:10
15,17570.0,0.1959,13.7284,3441.963,241312.0637,FTX,2020-11-17 22:41:10
16,17569.5,0.452,14.1804,7941.414,249253.4777,FTX,2020-11-17 22:41:10
17,17569.0,0.089,14.2694,1563.641,250817.1187,FTX,2020-11-17 22:41:10
18,17568.5,85.5507,174.7095,1502997.47295,3069773.50345,FTXUS,2020-11-17 22:41:10
19,17568.5,0.8896,15.159,15628.9376,266446.0563,FTX,2020-11-17 22:41:10
0,17582.0,0.1789,0.1789,3145.4198,3145.4198,FTX,2020-11-17 22:41:11
1,17581.5,0.6213,0.6213,10923.38595,10923.38595,FTXUS,2020-11-17 22:41:11
2,17580.5,0.1421,0.321,2498.18905,5643.60885,FTX,2020-11-17 22:41:11
3,17578.0,11.9765,12.2975,210522.917,216166.52585,FTX,2020-11-17 22:41:11
4,17577.0,0.4263,12.7238,7493.0751,223659.60095,FTX,2020-11-17 22:41:11
5,17575.0,0.0219,12.7457,384.8925,224044.49345,FTX,2020-11-17 22:41:11
6,17574.5,0.0593,12.805,1042.16785,225086.6613,FTX,2020-11-17 22:41:11
7,17573.5,0.0593,12.8643,1042.10855,226128.76985,FTX,2020-11-17 22:41:11
8,17573.0,0.2436,13.1079,4280.7828,230409.55265,FTX,2020-11-17 22:41:11
9,17572.0,0.0297,13.1376,521.8884,230931.44105,FTX,2020-11-17 22:41:11
10,17571.5,0.01,13.1476,175.715,231107.15605,FTX,2020-11-17 22:41:11
11,17571.0,0.1184,13.266,2080.4064,233187.56245,FTX,2020-11-17 22:41:11
12,17570.5,0.2665,13.5325,4682.53825,237870.1007,FTX,2020-11-17 22:41:11
13,17570.5,73.9303,74.5516,1298992.33615,1309915.7221,FTXUS,2020-11-17 22:41:11
14,17570.0,0.1959,13.7284,3441.963,241312.0637,FTX,2020-11-17 22:41:11
15,17569.5,0.452,14.1804,7941.414,249253.4777,FTX,2020-11-17 22:41:11
16,17569.0,0.089,14.2694,1563.641,250817.1187,FTX,2020-11-17 22:41:11
17,17568.5,0.8896,15.159,15628.9376,266446.0563,FTX,2020-11-17 22:41:11
18,17568.5,85.5507,160.1023,1502997.47295,2812913.19505,FTXUS,2020-11-17 22:41:11
19,17567.5,0.8525,16.0115,14976.29375,281422.35005,FTX,2020-11-17 22:41:11
0,17582.0,0.1789,0.1789,3145.4198,3145.4198,FTX,2020-11-17 22:41:15
1,17581.5,0.6213,0.6213,10923.38595,10923.38595,FTXUS,2020-11-17 22:41:15
2,17580.5,0.1421,0.321,2498.18905,5643.60885,FTX,2020-11-17 22:41:15
3,17578.0,11.9765,12.2975,210522.917,216166.52585,FTX,2020-11-17 22:41:15
4,17577.5,0.0219,12.3194,384.94725,216551.4731,FTX,2020-11-17 22:41:15
5,17577.0,0.4263,12.7457,7493.0751,224044.5482,FTX,2020-11-17 22:41:15
6,17574.5,0.1185,12.8642,2082.57825,226127.12645,FTX,2020-11-17 22:41:15
7,17574.0,0.1186,12.9828,2084.2764,228211.40285,FTX,2020-11-17 22:41:15
8,17573.0,0.1547,13.1375,2718.5431,230929.94595,FTX,2020-11-17 22:41:15
9,17571.0,0.1184,13.2559,2080.4064,233010.35235,FTX,2020-11-17 22:41:15
10,17570.5,73.9303,74.5516,1298992.33615,1309915.7221,FTXUS,2020-11-17 22:41:15
11,17570.5,0.7113,13.9672,12497.89665,245508.249,FTX,2020-11-17 22:41:15
12,17570.0,0.2849,14.2521,5005.693,250513.942,FTX,2020-11-17 22:41:15
13,17569.0,0.0072,14.2593,126.4968,250640.4388,FTX,2020-11-17 22:41:15
14,17568.5,85.5507,160.1023,1502997.47295,2812913.19505,FTXUS,2020-11-17 22:41:15
15,17568.5,0.8896,15.1489,15628.9376,266269.3764,FTX,2020-11-17 22:41:15
16,17567.5,0.8525,16.0014,14976.29375,281245.67015,FTX,2020-11-17 22:41:15
17,17566.5,0.802,16.8034,14088.333,295334.00315,FTX,2020-11-17 22:41:15
18,17566.0,0.3263,17.1297,5731.7858,301065.78895,FTX,2020-11-17 22:41:15
19,17562.5,0.0096,17.1393,168.6,301234.38895,FTX,2020-11-17 22:41:15
0,17582.0,0.177,0.177,3112.014,3112.014,FTX,2020-11-17 22:41:20
1,17581.5,0.6213,0.6213,10923.38595,10923.38595,FTXUS,2020-11-17 22:41:20
2,17580.5,0.1421,0.3191,2498.18905,5610.20305,FTX,2020-11-17 22:41:20
3,17578.5,0.0219,0.341,384.96915,5995.1722,FTX,2020-11-17 22:41:20
4,17578.0,11.9765,12.3175,210522.917,216518.0892,FTX,2020-11-17 22:41:20
5,17577.0,0.4263,12.7438,7493.0751,224011.1643,FTX,2020-11-17 22:41:20
6,17574.5,0.0592,12.803,1040.4104,225051.5747,FTX,2020-11-17 22:41:20
7,17574.0,0.0593,12.8623,1042.1382,226093.7129,FTX,2020-11-17 22:41:20
8,17573.5,0.1186,12.9809,2084.2171,228177.93,FTX,2020-11-17 22:41:20
9,17573.0,0.125,13.1059,2196.625,230374.555,FTX,2020-11-17 22:41:20
10,17572.0,0.5632,13.6691,9896.5504,240271.1054,FTX,2020-11-17 22:41:20
11,17571.5,0.2764,13.9455,4856.7626,245127.868,FTX,2020-11-17 22:41:20
12,17571.0,0.8896,14.8351,15631.1616,260759.0296,FTX,2020-11-17 22:41:20
13,17570.5,73.9303,74.5516,1298992.33615,1309915.7221,FTXUS,2020-11-17 22:41:20
14,17570.5,0.0297,14.8648,521.84385,261280.87345,FTX,2020-11-17 22:41:20
15,17570.0,0.2849,15.1497,5005.693,266286.56645,FTX,2020-11-17 22:41:20
16,17568.5,85.5507,160.1023,1502997.47295,2812913.19505,FTXUS,2020-11-17 22:41:20
17,17568.0,0.0072,15.1569,126.4896,266413.05605,FTX,2020-11-17 22:41:20
18,17567.5,0.8525,16.0094,14976.29375,281389.3498,FTX,2020-11-17 22:41:20
19,17566.5,1.1283,17.1377,19820.28195,301209.63175,FTX,2020-11-17 22:41:20
0,17582.5,0.01,0.01,175.825,175.825,FTX,2020-11-17 22:41:25
1,17581.5,23.71,23.72,416857.365,417033.19,FTX,2020-11-17 22:41:25
2,17581.5,1.0342,1.0342,18182.7873,18182.7873,FTXUS,2020-11-17 22:41:25
3,17580.5,0.1421,23.8621,2498.18905,419531.37905,FTX,2020-11-17 22:41:25
4,17578.0,12.103,35.9651,212746.534,632277.91305,FTX,2020-11-17 22:41:25
5,17577.5,0.4262,36.3913,7491.5305,639769.44355,FTX,2020-11-17 22:41:25
6,17575.0,0.1186,36.5099,2084.395,641853.83855,FTX,2020-11-17 22:41:25
7,17574.5,0.1186,36.6285,2084.3357,643938.17425,FTX,2020-11-17 22:41:25
8,17573.5,0.01,36.6385,175.735,644113.90925,FTX,2020-11-17 22:41:25
9,17573.0,0.125,36.7635,2196.625,646310.53425,FTX,2020-11-17 22:41:25
10,17572.5,0.4448,37.2083,7816.248,654126.78225,FTX,2020-11-17 22:41:25
