ask px,ask size,ask size cumulative,ask sum,ask sum cumulative,exchange,time
19,17574.5,0.678,28.8748,11915.511,507134.3516,FTX,2020-11-17 22:08:01
0,17546.0,19.0517,19.0517,334281.1282,334281.1282,FTX,2020-11-17 22:08:05
1,17547.5,0.1424,19.1941,2498.764,336779.8922,FTX,2020-11-17 22:08:05
2,17548.0,0.01,19.2041,175.48,336955.3722,FTX,2020-11-17 22:08:05
3,17548.5,0.0999,19.304,1753.09515,338708.46735,FTX,2020-11-17 22:08:05
4,17550.5,0.4271,19.7311,7495.81855,346204.2859,FTX,2020-11-17 22:08:05
5,17552.0,0.0158,19.7469,277.3216,346481.6075,FTX,2020-11-17 22:08:05
6,17552.5,0.0592,19.8061,1039.108,347520.7155,FTX,2020-11-17 22:08:05
7,17553.0,0.2199,20.026,3859.9047,351380.6202,FTX,2020-11-17 22:08:05
8,17553.5,0.0989,20.1249,1736.04115,353116.66135,FTX,2020-11-17 22:08:05
9,17554.0,0.385,20.5099,6758.29,359874.95135,FTX,2020-11-17 22:08:05
10,17554.5,0.1187,20.6286,2083.71915,361958.6705,FTX,2020-11-17 22:08:05
11,17555.5,0.8895,21.5181,15615.61725,377574.28775,FTX,2020-11-17 22:08:05
12,17556.0,0.0889,21.607,1560.7284,379135.01615,FTX,2020-11-17 22:08:05
13,17556.5,0.1,21.707,1755.65,380890.66615,FTX,2020-11-17 22:08:05
14,17558.0,0.3261,22.0331,5725.6638,386616.32995,FTX,2020-11-17 22:08:05
15,17558.5,1.7128,23.7459,30074.1988,416690.52875,FTX,2020-11-17 22:08:05
16,17559.5,0.125,23.8709,2194.9375,418885.46625,FTX,2020-11-17 22:08:05
17,17560.5,11.2879,35.1588,198221.16795,617106.6342,FTX,2020-11-17 22:08:05
18,17561.0,0.0002,35.159,3.5122,617110.1464,FTX,2020-11-17 22:08:05
19,17564.5,0.0001,35.1591,1.75645,617111.90285,FTX,2020-11-17 22:08:05
0,17546.5,0.0999,0.0999,1752.89535,1752.89535,FTX,2020-11-17 22:08:10
1,17547.0,18.9458,19.0457,332441.9526,334194.84795,FTX,2020-11-17 22:08:10
2,17548.0,0.1524,19.1981,2674.3152,336869.16315,FTX,2020-11-17 22:08:10
3,17550.5,0.4271,19.6252,7495.81855,344364.9817,FTX,2020-11-17 22:08:10
4,17551.0,0.0751,19.7003,1318.0801,345683.0618,FTX,2020-11-17 22:08:10
5,17551.5,0.1482,19.8485,2601.1323,348284.1941,FTX,2020-11-17 22:08:10
6,17552.0,0.7808,20.6293,13704.6016,361988.7957,FTX,2020-11-17 22:08:10
7,17552.5,0.1187,20.748,2083.48175,364072.27745,FTX,2020-11-17 22:08:10
8,17553.0,0.2199,20.9679,3859.9047,367932.18215,FTX,2020-11-17 22:08:10
9,17553.5,0.0889,21.0568,1560.50615,369492.6883,FTX,2020-11-17 22:08:10
10,17555.0,0.3261,21.3829,5724.6855,375217.3738,FTX,2020-11-17 22:08:10
11,17555.5,0.8895,22.2724,15615.61725,390832.99105,FTX,2020-11-17 22:08:10
12,17556.5,0.1,22.3724,1755.65,392588.64105,FTX,2020-11-17 22:08:10
13,17558.5,1.6221,23.9945,28481.64285,421070.2839,FTX,2020-11-17 22:08:10
14,17559.5,0.125,24.1195,2194.9375,423265.2214,FTX,2020-11-17 22:08:10
15,17560.5,11.2879,35.4074,198221.16795,621486.38935,FTX,2020-11-17 22:08:10
16,17561.0,0.0002,35.4076,3.5122,621489.90155,FTX,2020-11-17 22:08:10
17,17564.5,0.0001,35.4077,1.75645,621491.658,FTX,2020-11-17 22:08:10
18,17566.5,0.71,36.1177,12472.215,633963.873,FTX,2020-11-17 22:08:10
19,17567.5,11.705,47.8227,205627.5875,839591.4605,FTX,2020-11-17 22:08:10
0,17546.5,0.0999,0.0999,1752.89535,1752.89535,FTX,2020-11-17 22:08:11
1,17547.0,18.9458,19.0457,332441.9526,334194.84795,FTX,2020-11-17 22:08:11
2,17548.0,0.1524,19.1981,2674.3152,336869.16315,FTX,2020-11-17 22:08:11
3,17550.5,0.4271,19.6252,7495.81855,344364.9817,FTX,2020-11-17 22:08:11
4,17551.0,0.0751,19.7003,1318.0801,345683.0618,FTX,2020-11-17 22:08:11
5,17551.5,0.1482,19.8485,2601.1323,348284.1941,FTX,2020-11-17 22:08:11
6,17552.0,0.7808,20.6293,13704.6016,361988.7957,FTX,2020-11-17 22:08:11
7,17552.5,0.1187,20.748,2083.48175,364072.27745,FTX,2020-11-17 22:08:11
8,17553.0,0.2199,20.9679,3859.9047,367932.18215,FTX,2020-11-17 22:08:11
9,17553.5,0.0889,21.0568,1560.50615,369492.6883,FTX,2020-11-17 22:08:11
10,17555.0,0.3261,21.3829,5724.6855,375217.3738,FTX,2020-11-17 22:08:11
11,17555.5,0.8895,22.2724,15615.61725,390832.99105,FTX,2020-11-17 22:08:11
12,17556.5,0.1,22.3724,1755.65,392588.64105,FTX,2020-11-17 22:08:11
13,17558.5,1.6221,23.9945,28481.64285,421070.2839,FTX,2020-11-17 22:08:11
14,17559.5,0.125,24.1195,2194.9375,423265.2214,FTX,2020-11-17 22:08:11
15,17560.5,11.2879,35.4074,198221.16795,621486.38935,FTX,2020-11-17 22:08:11
16,17561.0,0.0002,35.4076,3.5122,621489.90155,FTX,2020-11-17 22:08:11
17,17564.5,0.0001,35.4077,1.75645,621491.658,FTX,2020-11-17 22:08:11
18,17566.5,0.71,36.1177,12472.215,633963.873,FTX,2020-11-17 22:08:11
19,17567.5,11.705,47.8227,205627.5875,839591.4605,FTX,2020-11-17 22:08:11
0,17547.0,18.9458,18.9458,332441.9526,332441.9526,FTX,2020-11-17 22:08:16
1,17548.0,0.01,18.9558,175.48,332617.4326,FTX,2020-11-17 22:08:16
2,17548.5,0.0593,19.0151,1040.62605,333658.05865,FTX,2020-11-17 22:08:16
3,17550.0,0.2582,19.2733,4531.41,338189.46865,FTX,2020-11-17 22:08:16
4,17550.5,0.5161,19.7894,9057.81305,347247.2817,FTX,2020-11-17 22:08:16
5,17551.5,0.0296,19.819,519.5244,347766.8061,FTX,2020-11-17 22:08:16
6,17552.0,0.7708,20.5898,13529.0816,361295.8877,FTX,2020-11-17 22:08:16
7,17552.5,0.1287,20.7185,2259.00675,363554.89445,FTX,2020-11-17 22:08:16
8,17553.0,0.2199,20.9384,3859.9047,367414.79915,FTX,2020-11-17 22:08:16
9,17555.0,0.3261,21.2645,5724.6855,373139.48465,FTX,2020-11-17 22:08:16
10,17555.5,0.8895,22.154,15615.61725,388755.1019,FTX,2020-11-17 22:08:16
11,17556.5,0.1,22.254,1755.65,390510.7519,FTX,2020-11-17 22:08:16
12,17558.0,0.1168,22.3708,2050.7744,392561.5263,FTX,2020-11-17 22:08:16
13,17558.5,1.6221,23.9929,28481.64285,421043.16915,FTX,2020-11-17 22:08:16
14,17559.5,0.125,24.1179,2194.9375,423238.10665,FTX,2020-11-17 22:08:16
15,17560.5,11.2879,35.4058,198221.16795,621459.2746,FTX,2020-11-17 22:08:16
16,17561.0,0.0002,35.406,3.5122,621462.7868,FTX,2020-11-17 22:08:16
17,17564.5,0.0001,35.4061,1.75645,621464.54325,FTX,2020-11-17 22:08:16
18,17566.5,0.71,36.1161,12472.215,633936.75825,FTX,2020-11-17 22:08:16
19,17567.5,11.705,47.8211,205627.5875,839564.34575,FTX,2020-11-17 22:08:16
0,17545.5,18.4208,18.4208,323202.1464,323202.1464,FTX,2020-11-17 22:08:20
1,17546.0,0.01,18.4308,175.46,323377.6064,FTX,2020-11-17 22:08:20
2,17548.0,0.0158,18.4466,277.2584,323654.8648,FTX,2020-11-17 22:08:20
3,17548.5,0.089,18.5356,1561.8165,325216.6813,FTX,2020-11-17 22:08:20
4,17549.0,0.1185,18.6541,2079.5565,327296.2378,FTX,2020-11-17 22:08:20
5,17550.0,0.0593,18.7134,1040.715,328336.9528,FTX,2020-11-17 22:08:20
6,17550.5,0.6348,19.3482,11141.0574,339478.0102,FTX,2020-11-17 22:08:20
7,17551.5,0.01,19.3582,175.515,339653.5252,FTX,2020-11-17 22:08:20
8,17553.0,0.2199,19.5781,3859.9047,343513.4299,FTX,2020-11-17 22:08:20
9,17554.0,0.8895,20.4676,15614.283,359127.7129,FTX,2020-11-17 22:08:20
10,17558.5,1.6221,22.0897,28481.64285,387609.35575,FTX,2020-11-17 22:08:20
11,17559.5,0.125,22.2147,2194.9375,389804.29325,FTX,2020-11-17 22:08:20
12,17561.0,0.0002,22.2149,3.5122,389807.80545,FTX,2020-11-17 22:08:20
13,17564.5,0.0001,22.215,1.75645,389809.5619,FTX,2020-11-17 22:08:20
14,17566.5,0.71,22.925,12472.215,402281.7769,FTX,2020-11-17 22:08:20
15,17567.5,11.705,34.63,205627.5875,607909.3644,FTX,2020-11-17 22:08:20
16,17574.5,0.678,35.308,11915.511,619824.8754,FTX,2020-11-17 22:08:20
17,17583.0,0.0002,35.3082,3.5166,619828.392,FTX,2020-11-17 22:08:20
18,17589.0,0.0002,35.3084,3.5178,619831.9098,FTX,2020-11-17 22:08:20
19,17595.0,19.2474,54.5558,338658.003,958489.9128,FTX,2020-11-17 22:08:20
0,17544.0,0.0593,0.0593,1040.3592,1040.3592,FTX,2020-11-17 22:08:25
1,17544.5,0.5605,0.6198,9833.69225,10874.05145,FTX,2020-11-17 22:08:25
2,17545.0,0.326,0.9458,5719.67,16593.72145,FTX,2020-11-17 22:08:25
3,17546.5,0.1482,1.094,2600.3913,19194.11275,FTX,2020-11-17 22:08:25
4,17547.0,0.8544,1.9484,14992.1568,34186.26955,FTX,2020-11-17 22:08:25
5,17547.5,0.1187,2.0671,2082.88825,36269.1578,FTX,2020-11-17 22:08:25
6,17550.0,0.089,2.1561,1561.95,37831.1078,FTX,2020-11-17 22:08:25
7,17550.5,0.759,2.9151,13320.8295,51151.9373,FTX,2020-11-17 22:08:25
8,17552.0,0.3262,3.2413,5725.4624,56877.3997,FTX,2020-11-17 22:08:25
9,17552.5,0.1,3.3413,1755.25,58632.6497,FTX,2020-11-17 22:08:25
10,17553.0,0.2199,3.5612,3859.9047,62492.5544,FTX,2020-11-17 22:08:25
11,17557.0,9.3135,12.8747,163517.1195,226009.6739,FTX,2020-11-17 22:08:25
12,17557.5,0.1577,13.0324,2768.81775,228778.49165,FTX,2020-11-17 22:08:25
13,17558.5,0.768,13.8004,13484.928,242263.41965,FTX,2020-11-17 22:08:25
14,17559.5,0.125,13.9254,2194.9375,244458.35715,FTX,2020-11-17 22:08:25
15,17561.0,0.0002,13.9256,3.5122,244461.86935,FTX,2020-11-17 22:08:25
16,17564.5,0.0001,13.9257,1.75645,244463.6258,FTX,2020-11-17 22:08:25
17,17566.5,0.71,14.6357,12472.215,256935.8408,FTX,2020-11-17 22:08:25
18,17567.5,11.705,26.3407,205627.5875,462563.4283,FTX,2020-11-17 22:08:25
19,17574.0,0.0316,26.3723,555.3384,463118.7667,FTX,2020-11-17 22:08:25
0,17537.0,0.1425,0.1425,2499.0225,2499.0225,FTX,2020-11-17 22:08:30
1,17539.5,0.4273,0.5698,7494.62835,9993.65085,FTX,2020-11-17 22:08:30
2,17540.5,0.0158,0.5856,277.1399,10270.79075,FTX,2020-11-17 22:08:30
3,17541.0,0.1593,0.7449,2794.2813,13065.07205,FTX,2020-11-17 22:08:30
4,17542.0,0.0593,0.8042,1040.2406,14105.31265,FTX,2020-11-17 22:08:30
5,17544.5,0.4447,1.2489,7802.03915,21907.3518,FTX,2020-11-17 22:08:30
6,17545.0,0.2964,1.5453,5200.338,27107.6898,FTX,2020-11-17 22:08:30
7,17545.5,0.2175,1.7628,3816.14625,30923.83605,FTX,2020-11-17 22:08:30
8,17546.5,0.1185,1.8813,2079.26025,33003.0963,FTX,2020-11-17 22:08:30
9,17547.0,0.8544,2.7357,14992.1568,47995.2531,FTX,2020-11-17 22:08:30
10,17547.5,0.2077,2.9434,3644.61575,51639.86885,FTX,2020-11-17 22:08:30
11,17548.0,0.1,3.0434,1754.8,53394.66885,FTX,2020-11-17 22:08:30
12,17548.5,0.8895,3.9329,15609.39075,69004.0596,FTX,2020-11-17 22:08:30
13,17549.0,0.3262,4.2591,5724.4838,74728.5434,FTX,2020-11-17 22:08:30
14,17550.5,0.759,5.0181,13320.8295,88049.3729,FTX,2020-11-17 22:08:30
15,17553.5,0.1075,5.1256,1887.00125,89936.37415,FTX,2020-11-17 22:08:30
16,17554.5,9.017,14.1426,158288.9265,248225.30065,FTX,2020-11-17 22:08:30
17,17558.5,0.768,14.9106,13484.928,261710.22865,FTX,2020-11-17 22:08:30
18,17561.0,0.0002,14.9108,3.5122,261713.74085,FTX,2020-11-17 22:08:30
19,17564.5,0.0001,14.9109,1.75645,261715.4973,FTX,2020-11-17 22:08:30
0,17537.0,0.1425,0.1425,2499.0225,2499.0225,FTX,2020-11-17 22:08:30
1,17539.5,0.4273,0.5698,7494.62835,9993.65085,FTX,2020-11-17 22:08:30
2,17540.5,0.0158,0.5856,277.1399,10270.79075,FTX,2020-11-17 22:08:30
3,17541.0,0.1593,0.7449,2794.2813,13065.07205,FTX,2020-11-17 22:08:30
4,17542.0,0.0593,0.8042,1040.2406,14105.31265,FTX,2020-11-17 22:08:30
5,17544.5,0.4447,1.2489,7802.03915,21907.3518,FTX,2020-11-17 22:08:30
6,17545.0,0.2964,1.5453,5200.338,27107.6898,FTX,2020-11-17 22:08:30
7,17545.5,0.2175,1.7628,3816.14625,30923.83605,FTX,2020-11-17 22:08:30
8,17546.5,0.1185,1.8813,2079.26025,33003.0963,FTX,2020-11-17 22:08:30
9,17547.0,0.8544,2.7357,14992.1568,47995.2531,FTX,2020-11-17 22:08:30
10,17547.5,0.2077,2.9434,3644.61575,51639.86885,FTX,2020-11-17 22:08:30
11,17548.0,0.1,3.0434,1754.8,53394.66885,FTX,2020-11-17 22:08:30
12,17548.5,0.8895,3.9329,15609.39075,69004.0596,FTX,2020-11-17 22:08:30
13,17549.0,0.3262,4.2591,5724.4838,74728.5434,FTX,2020-11-17 22:08:30
14,17550.5,0.759,5.0181,13320.8295,88049.3729,FTX,2020-11-17 22:08:30
15,17553.5,0.1075,5.1256,1887.00125,89936.37415,FTX,2020-11-17 22:08:30
16,17554.5,9.017,14.1426,158288.9265,248225.30065,FTX,2020-11-17 22:08:30
17,17558.5,0.768,14.9106,13484.928,261710.22865,FTX,2020-11-17 22:08:30
18,17561.0,0.0002,14.9108,3.5122,261713.74085,FTX,2020-11-17 22:08:30
19,17564.5,0.0001,14.9109,1.75645,261715.4973,FTX,2020-11-17 22:08:30
0,17533.0,0.1425,0.1425,2498.4525,2498.4525,FTX,2020-11-17 22:08:40
1,17533.5,0.4355,0.578,7635.83925,10134.29175,FTX,2020-11-17 22:08:40
2,17534.5,0.1,0.678,1753.45,11887.74175,FTX,2020-11-17 22:08:40
3,17535.0,0.0158,0.6938,277.053,12164.79475,FTX,2020-11-17 22:08:40
4,17535.5,0.0593,0.7531,1039.85515,13204.6499,FTX,2020-11-17 22:08:40
5,17536.0,0.0593,0.8124,1039.8848,14244.5347,FTX,2020-11-17 22:08:40
6,17537.5,0.0297,0.8421,520.86375,14765.39845,FTX,2020-11-17 22:08:40
7,17538.0,0.6449,1.487,11310.2562,26075.65465,FTX,2020-11-17 22:08:40
8,17538.5,0.089,1.576,1560.9265,27636.58115,FTX,2020-11-17 22:08:40
9,17540.0,0.3262,1.9022,5721.548,33358.12915,FTX,2020-11-17 22:08:40
10,17540.5,0.1186,2.0208,2080.3033,35438.43245,FTX,2020-11-17 22:08:40
11,17541.0,1.2813,3.3021,22475.2833,57913.71575,FTX,2020-11-17 22:08:40
12,17542.0,0.1187,3.4208,2082.2354,59995.95115,FTX,2020-11-17 22:08:40
13,17542.5,0.679,4.0998,11911.3575,71907.30865,FTX,2020-11-17 22:08:40
14,17543.5,0.1,4.1998,1754.35,73661.65865,FTX,2020-11-17 22:08:40
15,17544.5,0.1239,4.3237,2173.76355,75835.4222,FTX,2020-11-17 22:08:40
16,17545.0,0.8549,5.1786,14999.2205,90834.6427,FTX,2020-11-17 22:08:40
17,17548.0,10.626,15.8046,186465.048,277299.6907,FTX,2020-11-17 22:08:40
18,17550.5,0.759,16.5636,13320.8295,290620.5202,FTX,2020-11-17 22:08:40
19,17558.5,0.768,17.3316,13484.928,304105.4482,FTX,2020-11-17 22:08:40
0,17531.0,0.01,0.01,175.31,175.31,FTX,2020-11-17 22:08:41
1,17533.0,0.1425,0.1525,2498.4525,2673.7625,FTX,2020-11-17 22:08:41
2,17533.5,0.0593,0.2118,1039.73655,3713.49905,FTX,2020-11-17 22:08:41
3,17534.0,0.0158,0.2276,277.0372,3990.53625,FTX,2020-11-17 22:08:41
4,17534.5,0.1,0.3276,1753.45,5743.98625,FTX,2020-11-17 22:08:41
5,17535.5,0.0593,0.3869,1039.85515,6783.8414,FTX,2020-11-17 22:08:41
6,17536.5,0.1187,0.5056,2081.58255,8865.42395,FTX,2020-11-17 22:08:41
7,17537.5,0.5633,1.0689,9878.87375,18744.2977,FTX,2020-11-17 22:08:41
8,17538.0,0.6449,1.7138,11310.2562,30054.5539,FTX,2020-11-17 22:08:41
9,17538.5,0.089,1.8028,1560.9265,31615.4804,FTX,2020-11-17 22:08:41
10,17539.0,0.8895,2.6923,15600.9405,47216.4209,FTX,2020-11-17 22:08:41
11,17540.0,0.3262,3.0185,5721.548,52937.9689,FTX,2020-11-17 22:08:41
12,17541.0,0.3918,3.4103,6872.5638,59810.5327,FTX,2020-11-17 22:08:41
13,17542.5,0.679,4.0893,11911.3575,71721.8902,FTX,2020-11-17 22:08:41
14,17543.5,0.1,4.1893,1754.35,73476.2402,FTX,2020-11-17 22:08:41
15,17544.5,0.1239,4.3132,2173.76355,75650.00375,FTX,2020-11-17 22:08:41
16,17545.0,0.8549,5.1681,14999.2205,90649.22425,FTX,2020-11-17 22:08:41
17,17548.0,10.626,15.7941,186465.048,277114.27225,FTX,2020-11-17 22:08:41
18,17550.5,0.759,16.5531,13320.8295,290435.10175,FTX,2020-11-17 22:08:41
19,17558.5,0.768,17.3211,13484.928,303920.02975,FTX,2020-11-17 22:08:41
0,17529.0,15.9305,15.9305,279245.7345,279245.7345,FTX,2020-11-17 22:08:45
1,17529.5,0.1,16.0305,1752.95,280998.6845,FTX,2020-11-17 22:08:45
2,17530.5,0.3633,16.3938,6368.83065,287367.51515,FTX,2020-11-17 22:08:45
3,17532.0,0.0158,16.4096,277.0056,287644.52075,FTX,2020-11-17 22:08:45
4,17532.5,0.0593,16.4689,1039.67725,288684.198,FTX,2020-11-17 22:08:45
5,17534.0,0.902,17.3709,15815.668,304499.866,FTX,2020-11-17 22:08:45
6,17534.5,0.1593,17.5302,2793.24585,307293.11185,FTX,2020-11-17 22:08:45
7,17536.5,1.0082,18.5384,17680.2993,324973.41115,FTX,2020-11-17 22:08:45
8,17537.5,0.1186,18.657,2079.9475,327053.35865,FTX,2020-11-17 22:08:45
9,17538.0,0.2668,18.9238,4679.1384,331732.49705,FTX,2020-11-17 22:08:45
10,17540.5,0.1345,19.0583,2359.19725,334091.6943,FTX,2020-11-17 22:08:45
11,17541.0,0.125,19.1833,2192.625,336284.3193,FTX,2020-11-17 22:08:45
12,17542.5,0.679,19.8623,11911.3575,348195.6768,FTX,2020-11-17 22:08:45
13,17545.0,0.8549,20.7172,14999.2205,363194.8973,FTX,2020-11-17 22:08:45
14,17548.0,10.626,31.3432,186465.048,549659.9453,FTX,2020-11-17 22:08:45
15,17550.5,0.759,32.1022,13320.8295,562980.7748,FTX,2020-11-17 22:08:45
16,17558.5,0.768,32.8702,13484.928,576465.7028,FTX,2020-11-17 22:08:45
17,17561.0,0.0002,32.8704,3.5122,576469.215,FTX,2020-11-17 22:08:45
18,17564.5,0.0001,32.8705,1.75645,576470.97145,FTX,2020-11-17 22:08:45
19,17566.5,0.71,33.5805,12472.215,588943.18645,FTX,2020-11-17 22:08:45
0,17523.5,0.01,0.01,175.235,175.235,FTX,2020-11-17 22:08:50
1,17524.0,5.3182,5.3282,93196.1368,93371.3718,FTX,2020-11-17 22:08:50
2,17525.0,0.01,5.3382,175.25,93546.6218,FTX,2020-11-17 22:08:50
3,17527.5,0.4253,5.7635,7454.44575,101001.06755,FTX,2020-11-17 22:08:50
4,17528.5,0.1593,5.9228,2792.29005,103793.3576,FTX,2020-11-17 22:08:50
5,17529.5,0.8882,6.811,15569.7019,119363.0595,FTX,2020-11-17 22:08:50
6,17530.0,0.1483,6.9593,2599.699,121962.7585,FTX,2020-11-17 22:08:50
7,17531.0,0.089,7.0483,1560.259,123523.0175,FTX,2020-11-17 22:08:50
8,17531.5,0.1187,7.167,2080.98905,125604.00655,FTX,2020-11-17 22:08:50
9,17532.0,1.2518,8.4188,21946.5576,147550.56415,FTX,2020-11-17 22:08:50
10,17532.5,0.3262,8.745,5719.1015,153269.66565,FTX,2020-11-17 22:08:50
11,17534.0,0.9465,9.6915,16595.931,169865.59665,FTX,2020-11-17 22:08:50
12,17534.5,0.1,9.7915,1753.45,171619.04665,FTX,2020-11-17 22:08:50
13,17536.5,0.1063,9.8978,1864.12995,173483.1766,FTX,2020-11-17 22:08:50
14,17541.0,0.125,10.0228,2192.625,175675.8016,FTX,2020-11-17 22:08:50
15,17542.0,11.7432,21.766,205999.2144,381675.016,FTX,2020-11-17 22:08:50
16,17542.5,0.679,22.445,11911.3575,393586.3735,FTX,2020-11-17 22:08:50
17,17545.0,0.8549,23.2999,14999.2205,408585.594,FTX,2020-11-17 22:08:50
18,17550.5,0.759,24.0589,13320.8295,421906.4235,FTX,2020-11-17 22:08:50
19,17558.0,0.0316,24.0905,554.8328,422461.2563,FTX,2020-11-17 22:08:50
0,17524.0,0.1426,0.1426,2498.9224,2498.9224,FTX,2020-11-17 22:08:55
1,17526.0,0.28,0.4226,4907.28,7406.2024,FTX,2020-11-17 22:08:55
2,17526.5,0.0593,0.4819,1039.32145,8445.52385,FTX,2020-11-17 22:08:55
3,17527.5,0.9724,1.4543,17043.741,25489.26485,FTX,2020-11-17 22:08:55
4,17528.5,0.1484,1.6027,2601.2294,28090.49425,FTX,2020-11-17 22:08:55
5,17529.0,0.089,1.6917,1560.081,29650.57525,FTX,2020-11-17 22:08:55
6,17529.5,0.1,1.7917,1752.95,31403.52525,FTX,2020-11-17 22:08:55
7,17530.0,1.0081,2.7998,17671.993,49075.51825,FTX,2020-11-17 22:08:55
8,17530.5,0.3262,3.126,5718.4491,54793.96735,FTX,2020-11-17 22:08:55
9,17532.0,1.2518,4.3778,21946.5576,76740.52495,FTX,2020-11-17 22:08:55
10,17536.5,0.1063,4.4841,1864.12995,78604.6549,FTX,2020-11-17 22:08:55
11,17538.5,13.8966,18.3807,243725.5191,322330.174,FTX,2020-11-17 22:08:55
12,17541.0,0.125,18.5057,2192.625,324522.799,FTX,2020-11-17 22:08:55
13,17542.5,0.679,19.1847,11911.3575,336434.1565,FTX,2020-11-17 22:08:55
14,17550.5,0.759,19.9437,13320.8295,349754.986,FTX,2020-11-17 22:08:55
15,17558.0,0.0316,19.9753,554.8328,350309.8188,FTX,2020-11-17 22:08:55
16,17558.5,0.768,20.7433,13484.928,363794.7468,FTX,2020-11-17 22:08:55
17,17561.0,0.0002,20.7435,3.5122,363798.259,FTX,2020-11-17 22:08:55
18,17564.5,0.0001,20.7436,1.75645,363800.01545,FTX,2020-11-17 22:08:55
19,17567.5,11.705,32.4486,205627.5875,569427.60295,FTX,2020-11-17 22:08:55
0,17526.0,0.28,0.28,4907.28,4907.28,FTX,2020-11-17 22:09:00
1,17526.5,0.0593,0.3393,1039.32145,5946.60145,FTX,2020-11-17 22:09:00
2,17527.0,0.1186,0.4579,2078.7022,8025.30365,FTX,2020-11-17 22:09:00
3,17527.5,0.4447,0.9026,7794.47925,15819.7829,FTX,2020-11-17 22:09:00
4,17528.5,0.4152,1.3178,7277.8332,23097.6161,FTX,2020-11-17 22:09:00
5,17529.0,0.1048,1.4226,1837.0392,24934.6553,FTX,2020-11-17 22:09:00
6,17529.5,0.2,1.6226,3505.9,28440.5553,FTX,2020-11-17 22:09:00
7,17530.5,0.3262,1.9488,5718.4491,34159.0044,FTX,2020-11-17 22:09:00
8,17531.0,0.4277,2.3765,7498.0087,41657.0131,FTX,2020-11-17 22:09:00
9,17532.0,0.8895,3.266,15594.714,57251.7271,FTX,2020-11-17 22:09:00
10,17535.0,18.9689,18.9689,332619.6615,332619.6615,FTXUS,2020-11-17 22:09:00
11,17536.5,0.1063,3.3723,1864.12995,59115.85705,FTX,2020-11-17 22:09:00
12,17537.5,72.1182,91.0871,1264772.9325,1597392.594,FTXUS,2020-11-17 22:09:00
13,17538.5,13.8966,17.2689,243725.5191,302841.37615,FTX,2020-11-17 22:09:00
14,17539.5,0.7755,91.8626,13601.88225,1610994.47625,FTXUS,2020-11-17 22:09:00
15,17541.0,0.125,17.3939,2192.625,305034.00115,FTX,2020-11-17 22:09:00
16,17542.5,0.679,18.0729,11911.3575,316945.35865,FTX,2020-11-17 22:09:00
17,17543.0,58.0417,149.9043,1018225.5431,2629220.01935,FTXUS,2020-11-17 22:09:00
18,17545.5,60.666,210.5703,1064415.303,3693635.32235,FTXUS,2020-11-17 22:09:00
19,17548.5,102.3294,312.8997,1795727.4759,5489362.79825,FTXUS,2020-11-17 22:09:00
0,17524.5,3.4605,3.4605,60643.53225,60643.53225,FTX,2020-11-17 22:09:01
1,17525.0,0.3221,3.7826,5644.8025,66288.33475,FTX,2020-11-17 22:09:01
2,17525.5,0.057,3.8396,998.9535,67287.28825,FTX,2020-11-17 22:09:01
3,17526.0,0.0593,3.8989,1039.2918,68326.58005,FTX,2020-11-17 22:09:01
4,17526.5,0.0751,3.974,1316.24015,69642.8202,FTX,2020-11-17 22:09:01
5,17527.0,0.5463,4.5203,9575.0001,79217.8203,FTX,2020-11-17 22:09:01
6,17527.5,0.4447,4.965,7794.47925,87012.29955,FTX,2020-11-17 22:09:01
7,17528.5,0.4152,5.3802,7277.8332,94290.13275,FTX,2020-11-17 22:09:01
8,17529.0,0.089,5.4692,1560.081,95850.21375,FTX,2020-11-17 22:09:01
9,17529.5,0.1,5.5692,1752.95,97603.16375,FTX,2020-11-17 22:09:01
10,17530.5,0.3262,5.8954,5718.4491,103321.61285,FTX,2020-11-17 22:09:01
11,17531.0,0.01,5.9054,175.31,103496.92285,FTX,2020-11-17 22:09:01
12,17531.5,0.8895,6.7949,15594.26925,119091.1921,FTX,2020-11-17 22:09:01
13,17535.0,18.9689,18.9689,332619.6615,332619.6615,FTXUS,2020-11-17 22:09:01
14,17535.0,0.856,7.6509,15009.96,134101.1521,FTX,2020-11-17 22:09:01
15,17536.5,0.1063,7.7572,1864.12995,135965.28205,FTX,2020-11-17 22:09:01
16,17537.5,72.1182,91.0871,1264772.9325,1597392.594,FTXUS,2020-11-17 22:09:01
17,17538.5,13.8966,21.6538,243725.5191,379690.80115,FTX,2020-11-17 22:09:01
18,17539.5,0.7755,91.8626,13601.88225,1610994.47625,FTXUS,2020-11-17 22:09:01
19,17541.0,0.125,21.7788,2192.625,381883.42615,FTX,2020-11-17 22:09:01
0,17522.5,0.1,0.1,1752.25,1752.25,FTX,2020-11-17 22:09:05
1,17523.0,16.8379,16.9379,295050.5217,296802.7717,FTX,2020-11-17 22:09:05
2,17523.5,0.1426,17.0805,2498.8511,299301.6228,FTX,2020-11-17 22:09:05
3,17525.0,0.2221,17.3026,3892.3025,303193.9253,FTX,2020-11-17 22:09:05
4,17525.5,0.1187,17.4213,2080.27685,305274.20215,FTX,2020-11-17 22:09:05
5,17526.0,0.0593,17.4806,1039.2918,306313.49395,FTX,2020-11-17 22:09:05
6,17526.5,0.0751,17.5557,1316.24015,307629.7341,FTX,2020-11-17 22:09:05
